"Campaign Name","Media Property","Placement Name","Ad Server Placement Code","Date","GroupM Active Impressions","GroupM Fraud/SIVT Impressions","GroupM Non-Fraud/SIVT Impressions","GroupM Ineligible Impressions","GroupM Eligible Impressions","GroupM Unmeasured Impressions","GroupM Measured Impressions","GroupM Passed Impressions","GroupM Failed Impressions","GroupM Unevaluated Impressions","GroupM Projected Impressions","GroupM Billable Impressions"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2H75_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_MAP_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS MOB/TAB_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697635","10/04/2017","84078.00","585.00","83493.00","83021.00","472.00","47.00","425.00","387.00","38.00","83068.00","75641.00","76028.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30PK_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205697638","09/22/2017","559.00","30.00","529.00","515.00","14.00","0.00","14.00","12.00","2.00","515.00","441.00","453.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SH1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697632","10/18/2017","67.00","0.00","67.00","0.00","67.00","0.00","67.00","12.00","55.00","0.00","0.00","12.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","09/27/2017","29920.00","0.00","29920.00","29920.00","0.00","0.00","0.00","0.00","0.00","29920.00","25807.00","25807.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HGG_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_MAP_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS MOB/TAB APP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698700","10/08/2017","106687.00","2502.00","104185.00","103696.00","489.00","32.00","457.00","421.00","36.00","103728.00","95557.00","95978.00"
"TJN_MAR_024_Digital Video_Q4FY18","Hulu","PJKY7N_TJN_MAR_024_FEP_HULU_DSK_PREMIUM SLATE_DIR_CUS_ROT_ROS_CTG_BTG_DVY_AWR_BS1_Run of Site_Demo_F25-54_1 x 1_Click and View_NV_NA","205631704","10/12/2017","43.00","0.00","43.00","43.00","0.00","0.00","0.00","0.00","0.00","43.00","",""
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK3178_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649207","10/02/2017","9811.00","519.00","9292.00","9124.00","168.00","4.00","164.00","16.00","148.00","9128.00","891.00","907.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SC0_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698712","10/03/2017","8581.00","1209.00","7372.00","6680.00","692.00","43.00","649.00","407.00","242.00","6723.00","4216.00","4623.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SGD_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS DESKTOP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698706","10/03/2017","31280.00","5.00","31275.00","512.00","30763.00","94.00","30669.00","27331.00","3338.00","606.00","540.00","27871.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK3178_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649207","10/01/2017","9765.00","332.00","9433.00","9305.00","128.00","10.00","118.00","13.00","105.00","9315.00","1026.00","1039.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2H75_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_MAP_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS MOB/TAB_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697635","10/21/2017","57391.00","70.00","57321.00","57280.00","41.00","8.00","33.00","21.00","12.00","57288.00","36456.00","36477.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","10/02/2017","12024.00","0.00","12024.00","12024.00","0.00","0.00","0.00","0.00","0.00","12024.00","10333.00","10333.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","10/01/2017","32409.00","0.00","32409.00","32409.00","0.00","0.00","0.00","0.00","0.00","32409.00","27143.00","27143.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SB7_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698709","10/04/2017","19962.00","3695.00","16267.00","15208.00","1059.00","187.00","872.00","391.00","481.00","15395.00","6903.00","7294.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","10/18/2017","35490.00","801.00","34689.00","33712.00","977.00","842.00","135.00","39.00","96.00","34554.00","9982.00","10021.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK3178_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649207","09/27/2017","7486.00","294.00","7192.00","7142.00","50.00","2.00","48.00","13.00","35.00","7144.00","1935.00","1948.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HC1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205648622","10/12/2017","2868.00","0.00","2868.00","2868.00","0.00","0.00","0.00","0.00","0.00","2868.00","1903.00","1903.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SB7_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698709","10/21/2017","1313.00","459.00","854.00","463.00","391.00","7.00","384.00","244.00","140.00","470.00","299.00","543.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30PK_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205697638","09/25/2017","2.00","0.00","2.00","1.00","1.00","0.00","1.00","0.00","1.00","1.00","0.00","0.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SGD_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS DESKTOP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698706","09/27/2017","38417.00","2.00","38415.00","528.00","37887.00","86.00","37801.00","34102.00","3699.00","614.00","554.00","34656.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SC0_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698712","09/27/2017","11501.00","1497.00","10004.00","2079.00","7925.00","240.00","7685.00","3036.00","4649.00","2319.00","916.00","3952.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","10/03/2017","13436.00","0.00","13436.00","13436.00","0.00","0.00","0.00","0.00","0.00","13436.00","11751.00","11751.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","09/26/2017","114386.00","1.00","114385.00","114385.00","0.00","0.00","0.00","0.00","0.00","114385.00","93066.00","93066.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK3178_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649207","10/06/2017","4925.00","242.00","4683.00","4547.00","136.00","7.00","129.00","7.00","122.00","4554.00","247.00","254.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK3178_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649207","10/11/2017","3807.00","104.00","3703.00","3703.00","0.00","0.00","0.00","0.00","0.00","3703.00","264.00","264.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","10/09/2017","4554.00","0.00","4554.00","4554.00","0.00","0.00","0.00","0.00","0.00","4554.00","3873.00","3873.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30PK_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205697638","10/15/2017","35024.00","607.00","34417.00","32885.00","1532.00","1108.00","424.00","180.00","244.00","33993.00","14431.00","14611.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HC1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205648622","10/10/2017","3382.00","1.00","3381.00","3381.00","0.00","0.00","0.00","0.00","0.00","3381.00","2771.00","2771.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","10/19/2017","2329.00","0.00","2329.00","2329.00","0.00","0.00","0.00","0.00","0.00","2329.00","1691.00","1691.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SC0_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698712","10/11/2017","4279.00","331.00","3948.00","2479.00","1469.00","53.00","1416.00","1094.00","322.00","2532.00","1956.00","3050.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SGD_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS DESKTOP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698706","10/11/2017","337.00","1.00","336.00","5.00","331.00","32.00","299.00","100.00","199.00","37.00","12.00","112.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SC0_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698712","10/06/2017","5054.00","1319.00","3735.00","1724.00","2011.00","166.00","1845.00","1205.00","640.00","1890.00","1234.00","2439.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SGD_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS DESKTOP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698706","10/06/2017","6941.00","2.00","6939.00","116.00","6823.00","21.00","6802.00","6003.00","799.00","137.00","121.00","6124.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK317N_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649360","09/30/2017","9821.00","323.00","9498.00","9329.00","169.00","3.00","166.00","19.00","147.00","9332.00","1068.00","1087.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","10/09/2017","5199.00","143.00","5056.00","4975.00","81.00","56.00","25.00","5.00","20.00","5031.00","1006.00","1011.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SH1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697632","10/11/2017","205.00","0.00","205.00","4.00","201.00","23.00","178.00","59.00","119.00","27.00","9.00","68.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK0SB7_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_DSK_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL DESKTOP_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205698709","09/25/2017","5565.00","1707.00","3858.00","1229.00","2629.00","97.00","2532.00","544.00","1988.00","1326.00","285.00","829.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SH1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697632","10/06/2017","9159.00","0.00","9159.00","143.00","9016.00","23.00","8993.00","8125.00","868.00","166.00","150.00","8275.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30PK_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205697638","10/21/2017","34989.00","813.00","34176.00","32850.00","1326.00","1079.00","247.00","63.00","184.00","33929.00","8654.00","8717.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","09/26/2017","14.00","0.00","14.00","1.00","13.00","1.00","12.00","0.00","12.00","2.00","0.00","0.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30PK_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205697638","10/04/2017","30442.00","755.00","29687.00","28619.00","1068.00","73.00","995.00","236.00","759.00","28692.00","6805.00","7041.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HC1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205648622","10/13/2017","3113.00","0.00","3113.00","3113.00","0.00","0.00","0.00","0.00","0.00","3113.00","2095.00","2095.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HGG_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_MAP_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS MOB/TAB APP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698700","09/28/2017","326.00","0.00","326.00","326.00","0.00","0.00","0.00","0.00","0.00","326.00","163.00","163.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","10/19/2017","26511.00","486.00","26025.00","25000.00","1025.00","874.00","151.00","20.00","131.00","25874.00","3427.00","3447.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK317N_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649360","10/16/2017","5005.00","91.00","4914.00","4634.00","280.00","4.00","276.00","6.00","270.00","4638.00","101.00","107.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HGG_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_MAP_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS MOB/TAB APP_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205698700","10/14/2017","124504.00","96.00","124408.00","123937.00","471.00","28.00","443.00","408.00","35.00","123965.00","114171.00","114579.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2H75_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_MAP_DIR_VID_TRG_RON_BTG_CTG_DVY_ALL SCREEN PREROLL + SOCIAL AFFINITY TARGETING TO W25-54 MARSHALL ENTHUSIASTS MOB/TAB_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697635","09/30/2017","11607.00","15.00","11592.00","11585.00","7.00","6.00","1.00","1.00","0.00","11591.00","11591.00","11592.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","09/23/2017","1.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","10/02/2017","19662.00","808.00","18854.00","18555.00","299.00","18.00","281.00","40.00","241.00","18573.00","2644.00","2684.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK2HH2_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_CTV_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS CTV_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205649204","10/18/2017","2373.00","0.00","2373.00","2373.00","0.00","0.00","0.00","0.00","0.00","2373.00","1204.00","1204.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK30NN_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_MWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_AFFINITY/BUZZ WORTHY_CROSS DEVICE_PREROLL MOBILE_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205648628","10/01/2017","19622.00","671.00","18951.00","18710.00","241.00","20.00","221.00","26.00","195.00","18730.00","2204.00","2230.00"
"TJN_MAR_024_Digital Video_Q4FY18","Samba.tv","PK317N_TJN_MAR_024_OLV_SAMBA TV_AWR_BS1_TWB_DIR_VID_TRG_RON_RTG_BTG_DVY_SAMBA LIVE TV SYNC/RETARGET_COMPLIMENT/CORD CUTTERS+STREAMERS_CROSS DEVICE_PREROLL TABLET_Run of Network_Demo_F25-54_640 x 360_Standard_NV_NA","205649360","09/22/2017","596.00","30.00","566.00","548.00","18.00","0.00","18.00","16.00","2.00","548.00","487.00","503.00"
"TJN_MAR_024_Digital Video_Q4FY18","Tremor Video Inc.","PK0SH1_TJN_MAR_024_OLV_TREMOR NETWORK_AWR_BS1_DSK_DIR_VID_TRG_RON_PXT_CTG_DVY_ALL SCREEN PREROLL + PROXIMITYPLUS DWELL TIME TARGETING TO MARSHALLS VISITORS_Run of Network_Behavioral_F25-54_1280 x 720_Standard_NV_NA","205697632","09/27/2017","138977.00","4.00","138973.00","2159.00","136814.00","429.00","136385.00","121569.00","14816.00","2588.00","2307.00","123876.00"
